,latitude,longitude,t2m,tp,swvl1
34951,0,1450,242.34476,8.8490546e-05,0.2060981
34952,0,1450,241.98877,3.643334e-05,0.2060981
34953,0,1450,242.1377,0.0,0.2060981
34954,0,1450,242.47241,2.6002526e-06,0.2060981
34955,0,1450,244.79839,3.3833086e-05,0.2060981
34956,0,1450,243.09929,0.0,0.2060981
34957,0,1451,241.68526,3.903359e-05,0.2060981
34958,0,1451,242.34476,8.8490546e-05,0.2060981
34959,0,1451,241.98877,3.643334e-05,0.2060981
34960,0,1451,242.1377,0.0,0.2060981
34961,0,1451,242.47241,2.6002526e-06,0.2060981
34962,0,1451,244.79839,3.3833086e-05,0.2060981
34963,0,1451,243.09929,0.0,0.2060981
34964,0,1452,241.68526,3.903359e-05,0.2060981
34965,0,1452,242.34476,8.8490546e-05,0.2060981
34966,0,1452,241.98877,3.643334e-05,0.2060981
34967,0,1452,242.1377,0.0,0.2060981
34968,0,1452,242.47241,2.6002526e-06,0.2060981
34969,0,1452,244.79839,3.3833086e-05,0.2060981
34970,0,1452,243.09929,0.0,0.2060981
34971,0,1453,241.68526,3.903359e-05,0.2060981
34972,0,1453,242.34476,8.8490546e-05,0.2060981
34973,0,1453,241.98877,3.643334e-05,0.2060981
34974,0,1453,242.1377,0.0,0.2060981
34975,0,1453,242.47241,2.6002526e-06,0.2060981
34976,0,1453,244.79839,3.3833086e-05,0.2060981
34977,0,1453,243.09929,0.0,0.2060981
34978,0,1454,241.68526,3.903359e-05,0.2060981
34979,0,1454,242.34476,8.8490546e-05,0.2060981
34980,0,1454,241.98877,3.643334e-05,0.2060981
34981,0,1454,242.1377,0.0,0.2060981
34982,0,1454,242.47241,2.6002526e-06,0.2060981
34983,0,1454,244.79839,3.3833086e-05,0.2060981
34984,0,1454,243.09929,0.0,0.2060981
34985,0,1455,241.68526,3.903359e-05,0.2060981
34986,0,1455,242.34476,8.8490546e-05,0.2060981
34987,0,1455,241.98877,3.643334e-05,0.2060981
34988,0,1455,242.1377,0.0,0.2060981
34989,0,1455,242.47241,2.6002526e-06,0.2060981
34990,0,1455,244.79839,3.3833086e-05,0.2060981
34991,0,1455,243.09929,0.0,0.2060981
34992,0,1456,241.68526,3.903359e-05,0.2060981
34993,0,1456,242.34476,8.8490546e-05,0.2060981
34994,0,1456,241.98877,3.643334e-05,0.2060981
34995,0,1456,242.1377,0.0,0.2060981
34996,0,1456,242.47241,2.6002526e-06,0.2060981
34997,0,1456,244.79839,3.3833086e-05,0.2060981
34998,0,1456,243.09929,0.0,0.2060981
34999,0,1457,241.68526,3.903359e-05,0.2060981
35000,0,1457,242.34476,8.8490546e-05,0.2060981
35001,0,1457,241.98877,3.643334e-05,0.2060981
35002,0,1457,242.1377,0.0,0.2060981
35003,0,1457,242.47241,2.6002526e-06,0.2060981
35004,0,1457,244.79839,3.3833086e-05,0.2060981
35005,0,1457,243.09929,0.0,0.2060981
35006,0,1458,241.68526,3.903359e-05,0.2060981
35007,0,1458,242.34476,8.8490546e-05,0.2060981
35008,0,1458,241.98877,3.643334e-05,0.2060981
35009,0,1458,242.1377,0.0,0.2060981
35010,0,1458,242.47241,2.6002526e-06,0.2060981
35011,0,1458,244.79839,3.3833086e-05,0.2060981
35012,0,1458,243.09929,0.0,0.2060981
35013,0,1459,241.68526,3.903359e-05,0.2060981
35014,0,1459,242.34476,8.8490546e-05,0.2060981
35015,0,1459,241.98877,3.643334e-05,0.2060981
35016,0,1459,242.1377,0.0,0.2060981
35017,0,1459,242.47241,2.6002526e-06,0.2060981
35018,0,1459,244.79839,3.3833086e-05,0.2060981
35019,0,1459,243.09929,0.0,0.2060981
35020,0,1460,241.68526,3.903359e-05,0.2060981
35021,0,1460,242.34476,8.8490546e-05,0.2060981
35022,0,1460,241.98877,3.643334e-05,0.2060981
35023,0,1460,242.1377,0.0,0.2060981
35024,0,1460,242.47241,2.6002526e-06,0.2060981
35025,0,1460,244.79839,3.3833086e-05,0.2060981
35026,0,1460,243.09929,0.0,0.2060981
35027,0,1461,241.68526,3.903359e-05,0.2060981
35028,0,1461,242.34476,8.8490546e-05,0.2060981
35029,0,1461,241.98877,3.643334e-05,0.2060981
35030,0,1461,242.1377,0.0,0.2060981
35031,0,1461,242.47241,2.6002526e-06,0.2060981
35032,0,1461,244.79839,3.3833086e-05,0.2060981
35033,0,1461,243.09929,0.0,0.2060981
35034,0,1462,241.68526,3.903359e-05,0.2060981
35035,0,1462,242.34476,8.8490546e-05,0.2060981
35036,0,1462,241.98877,3.643334e-05,0.2060981
35037,0,1462,242.1377,0.0,0.2060981
35038,0,1462,242.47241,2.6002526e-06,0.2060981
35039,0,1462,244.79839,3.3833086e-05,0.2060981
35040,0,1462,243.09929,0.0,0.2060981
35041,0,1463,241.68526,3.903359e-05,0.2060981
35042,0,1463,242.34476,8.8490546e-05,0.2060981
35043,0,1463,241.98877,3.643334e-05,0.2060981
35044,0,1463,242.1377,0.0,0.2060981
35045,0,1463,242.47241,2.6002526e-06,0.2060981
35046,0,1463,244.79839,3.3833086e-05,0.2060981
35047,0,1463,243.09929,0.0,0.2060981
35048,0,1464,241.68526,3.903359e-05,0.2060981
35049,0,1464,242.34476,8.8490546e-05,0.2060981
35050,0,1464,241.98877,3.643334e-05,0.2060981
35051,0,1464,242.1377,0.0,0.2060981
35052,0,1464,242.47241,2.6002526e-06,0.2060981
35053,0,1464,244.79839,3.3833086e-05,0.2060981
35054,0,1464,243.09929,0.0,0.2060981
35055,0,1465,241.68526,3.903359e-05,0.2060981
35056,0,1465,242.34476,8.8490546e-05,0.2060981
35057,0,1465,241.98877,3.643334e-05,0.2060981
35058,0,1465,242.1377,0.0,0.2060981
35059,0,1465,242.47241,2.6002526e-06,0.2060981
35060,0,1465,244.79839,3.3833086e-05,0.2060981
35061,0,1465,243.09929,0.0,0.2060981
35062,0,1466,241.68526,3.903359e-05,0.2060981
35063,0,1466,242.34476,8.8490546e-05,0.2060981
35064,0,1466,241.98877,3.643334e-05,0.2060981
35065,0,1466,242.1377,0.0,0.2060981
35066,0,1466,242.47241,2.6002526e-06,0.2060981
35067,0,1466,244.79839,3.3833086e-05,0.2060981
35068,0,1466,243.09929,0.0,0.2060981
35069,0,1467,241.68526,3.903359e-05,0.2060981
35070,0,1467,242.34476,8.8490546e-05,0.2060981
35071,0,1467,241.98877,3.643334e-05,0.2060981
35072,0,1467,242.1377,0.0,0.2060981
35073,0,1467,242.47241,2.6002526e-06,0.2060981
35074,0,1467,244.79839,3.3833086e-05,0.2060981
35075,0,1467,243.09929,0.0,0.2060981
35076,0,1468,241.68526,3.903359e-05,0.2060981
35077,0,1468,242.34476,8.8490546e-05,0.2060981
35078,0,1468,241.98877,3.643334e-05,0.2060981
35079,0,1468,242.1377,0.0,0.2060981
35080,0,1468,242.47241,2.6002526e-06,0.2060981
35081,0,1468,244.79839,3.3833086e-05,0.2060981
35082,0,1468,243.09929,0.0,0.2060981
35083,0,1469,241.68526,3.903359e-05,0.2060981
35084,0,1469,242.34476,8.8490546e-05,0.2060981
35085,0,1469,241.98877,3.643334e-05,0.2060981
35086,0,1469,242.1377,0.0,0.2060981
35087,0,1469,242.47241,2.6002526e-06,0.2060981
35088,0,1469,244.79839,3.3833086e-05,0.2060981
35089,0,1469,243.09929,0.0,0.2060981
35090,0,1470,241.68526,3.903359e-05,0.2060981
35091,0,1470,242.34476,8.8490546e-05,0.2060981
35092,0,1470,241.98877,3.643334e-05,0.2060981
35093,0,1470,242.1377,0.0,0.2060981
35094,0,1470,242.47241,2.6002526e-06,0.2060981
35095,0,1470,244.79839,3.3833086e-05,0.2060981
35096,0,1470,243.09929,0.0,0.2060981
35097,0,1471,241.68526,3.903359e-05,0.2060981
35098,0,1471,242.34476,8.8490546e-05,0.2060981
35099,0,1471,241.98877,3.643334e-05,0.2060981
35100,0,1471,242.1377,0.0,0.2060981
35101,0,1471,242.47241,2.6002526e-06,0.2060981
35102,0,1471,244.79839,3.3833086e-05,0.2060981
35103,0,1471,243.09929,0.0,0.2060981
35104,0,1472,241.68526,3.903359e-05,0.2060981
35105,0,1472,242.34476,8.8490546e-05,0.2060981
35106,0,1472,241.98877,3.643334e-05,0.2060981
35107,0,1472,242.1377,0.0,0.2060981
35108,0,1472,242.47241,2.6002526e-06,0.2060981
35109,0,1472,244.79839,3.3833086e-05,0.2060981
35110,0,1472,243.09929,0.0,0.2060981
35111,0,1473,241.68526,3.903359e-05,0.2060981
35112,0,1473,242.34476,8.8490546e-05,0.2060981
35113,0,1473,241.98877,3.643334e-05,0.2060981
35114,0,1473,242.1377,0.0,0.2060981
35115,0,1473,242.47241,2.6002526e-06,0.2060981
35116,0,1473,244.79839,3.3833086e-05,0.2060981
35117,0,1473,243.09929,0.0,0.2060981
35118,0,1474,241.68526,3.903359e-05,0.2060981
35119,0,1474,242.34476,8.8490546e-05,0.2060981
35120,0,1474,241.98877,3.643334e-05,0.2060981
35121,0,1474,242.1377,0.0,0.2060981
35122,0,1474,242.47241,2.6002526e-06,0.2060981
35123,0,1474,244.79839,3.3833086e-05,0.2060981
35124,0,1474,243.09929,0.0,0.2060981
35125,0,1475,241.68526,3.903359e-05,0.2060981
35126,0,1475,242.34476,8.8490546e-05,0.2060981
35127,0,1475,241.98877,3.643334e-05,0.2060981
35128,0,1475,242.1377,0.0,0.2060981
35129,0,1475,242.47241,2.6002526e-06,0.2060981
35130,0,1475,244.79839,3.3833086e-05,0.2060981
35131,0,1475,243.09929,0.0,0.2060981
35132,0,1476,241.68526,3.903359e-05,0.2060981
35133,0,1476,242.34476,8.8490546e-05,0.2060981
35134,0,1476,241.98877,3.643334e-05,0.2060981
35135,0,1476,242.1377,0.0,0.2060981
35136,0,1476,242.47241,2.6002526e-06,0.2060981
35137,0,1476,244.79839,3.3833086e-05,0.2060981
35138,0,1476,243.09929,0.0,0.2060981
35139,0,1477,241.68526,3.903359e-05,0.2060981
35140,0,1477,242.34476,8.8490546e-05,0.2060981
35141,0,1477,241.98877,3.643334e-05,0.2060981
35142,0,1477,242.1377,0.0,0.2060981
35143,0,1477,242.47241,2.6002526e-06,0.2060981
35144,0,1477,244.79839,3.3833086e-05,0.2060981
35145,0,1477,243.09929,0.0,0.2060981
35146,0,1478,241.68526,3.903359e-05,0.2060981
35147,0,1478,242.34476,8.8490546e-05,0.2060981
35148,0,1478,241.98877,3.643334e-05,0.2060981
35149,0,1478,242.1377,0.0,0.2060981
35150,0,1478,242.47241,2.6002526e-06,0.2060981
35151,0,1478,244.79839,3.3833086e-05,0.2060981
35152,0,1478,243.09929,0.0,0.2060981
35153,0,1479,241.68526,3.903359e-05,0.2060981
35154,0,1479,242.34476,8.8490546e-05,0.2060981
35155,0,1479,241.98877,3.643334e-05,0.2060981
35156,0,1479,242.1377,0.0,0.2060981
35157,0,1479,242.47241,2.6002526e-06,0.2060981
35158,0,1479,244.79839,3.3833086e-05,0.2060981
35159,0,1479,243.09929,0.0,0.2060981
35160,0,1480,241.68526,3.903359e-05,0.2060981
35161,0,1480,242.34476,8.8490546e-05,0.2060981
35162,0,1480,241.98877,3.643334e-05,0.2060981
35163,0,1480,242.1377,0.0,0.2060981
35164,0,1480,242.47241,2.6002526e-06,0.2060981
35165,0,1480,244.79839,3.3833086e-05,0.2060981
35166,0,1480,243.09929,0.0,0.2060981
35167,0,1481,241.68526,3.903359e-05,0.2060981
35168,0,1481,242.34476,8.8490546e-05,0.2060981
35169,0,1481,241.98877,3.643334e-05,0.2060981
35170,0,1481,242.1377,0.0,0.2060981
35171,0,1481,242.47241,2.6002526e-06,0.2060981
35172,0,1481,244.79839,3.3833086e-05,0.2060981
35173,0,1481,243.09929,0.0,0.2060981
35174,0,1482,241.68526,3.903359e-05,0.2060981
35175,0,1482,242.34476,8.8490546e-05,0.2060981
35176,0,1482,241.98877,3.643334e-05,0.2060981
35177,0,1482,242.1377,0.0,0.2060981
35178,0,1482,242.47241,2.6002526e-06,0.2060981
35179,0,1482,244.79839,3.3833086e-05,0.2060981
35180,0,1482,243.09929,0.0,0.2060981
35181,0,1483,241.68526,3.903359e-05,0.2060981
35182,0,1483,242.34476,8.8490546e-05,0.2060981
35183,0,1483,241.98877,3.643334e-05,0.2060981
35184,0,1483,242.1377,0.0,0.2060981
35185,0,1483,242.47241,2.6002526e-06,0.2060981
35186,0,1483,244.79839,3.3833086e-05,0.2060981
35187,0,1483,243.09929,0.0,0.2060981
35188,0,1484,241.68526,3.903359e-05,0.2060981
35189,0,1484,242.34476,8.8490546e-05,0.2060981
35190,0,1484,241.98877,3.643334e-05,0.2060981
35191,0,1484,242.1377,0.0,0.2060981
35192,0,1484,242.47241,2.6002526e-06,0.2060981
35193,0,1484,244.79839,3.3833086e-05,0.2060981
35194,0,1484,243.09929,0.0,0.2060981
35195,0,1485,241.68526,3.903359e-05,0.2060981
35196,0,1485,242.34476,8.8490546e-05,0.2060981
35197,0,1485,241.98877,3.643334e-05,0.2060981
35198,0,1485,242.1377,0.0,0.2060981
35199,0,1485,242.47241,2.6002526e-06,0.2060981
35200,0,1485,244.79839,3.3833086e-05,0.2060981
35201,0,1485,243.09929,0.0,0.2060981
35202,0,1486,241.68526,3.903359e-05,0.2060981
35203,0,1486,242.34476,8.8490546e-05,0.2060981
35204,0,1486,241.98877,3.643334e-05,0.2060981
35205,0,1486,242.1377,0.0,0.2060981
35206,0,1486,242.47241,2.6002526e-06,0.2060981
35207,0,1486,244.79839,3.3833086e-05,0.2060981
35208,0,1486,243.09929,0.0,0.2060981
35209,0,1487,241.68526,3.903359e-05,0.2060981
35210,0,1487,242.34476,8.8490546e-05,0.2060981
35211,0,1487,241.98877,3.643334e-05,0.2060981
35212,0,1487,242.1377,0.0,0.2060981
35213,0,1487,242.47241,2.6002526e-06,0.2060981
35214,0,1487,244.79839,3.3833086e-05,0.2060981
35215,0,1487,243.09929,0.0,0.2060981
35216,0,1488,241.68526,3.903359e-05,0.2060981
35217,0,1488,242.34476,8.8490546e-05,0.2060981
35218,0,1488,241.98877,3.643334e-05,0.2060981
35219,0,1488,242.1377,0.0,0.2060981
35220,0,1488,242.47241,2.6002526e-06,0.2060981
35221,0,1488,244.79839,3.3833086e-05,0.2060981
35222,0,1488,243.09929,0.0,0.2060981
35223,0,1489,241.68526,3.903359e-05,0.2060981
35224,0,1489,242.34476,8.8490546e-05,0.2060981
35225,0,1489,241.98877,3.643334e-05,0.2060981
35226,0,1489,242.1377,0.0,0.2060981
35227,0,1489,242.47241,2.6002526e-06,0.2060981
35228,0,1489,244.79839,3.3833086e-05,0.2060981
35229,0,1489,243.09929,0.0,0.2060981
35230,0,1490,241.68526,3.903359e-05,0.2060981
35231,0,1490,242.34476,8.8490546e-05,0.2060981
35232,0,1490,241.98877,3.643334e-05,0.2060981
35233,0,1490,242.1377,0.0,0.2060981
35234,0,1490,242.47241,2.6002526e-06,0.2060981
35235,0,1490,244.79839,3.3833086e-05,0.2060981
35236,0,1490,243.09929,0.0,0.2060981
35237,0,1491,241.68526,3.903359e-05,0.2060981
35238,0,1491,242.34476,8.8490546e-05,0.2060981
35239,0,1491,241.98877,3.643334e-05,0.2060981
35240,0,1491,242.1377,0.0,0.2060981
35241,0,1491,242.47241,2.6002526e-06,0.2060981
35242,0,1491,244.79839,3.3833086e-05,0.2060981
35243,0,1491,243.09929,0.0,0.2060981
35244,0,1492,241.68526,3.903359e-05,0.2060981
35245,0,1492,242.34476,8.8490546e-05,0.2060981
35246,0,1492,241.98877,3.643334e-05,0.2060981
35247,0,1492,242.1377,0.0,0.2060981
35248,0,1492,242.47241,2.6002526e-06,0.2060981
35249,0,1492,244.79839,3.3833086e-05,0.2060981
35250,0,1492,243.09929,0.0,0.2060981
35251,0,1493,241.68526,3.903359e-05,0.2060981
35252,0,1493,242.34476,8.8490546e-05,0.2060981
35253,0,1493,241.98877,3.643334e-05,0.2060981
35254,0,1493,242.1377,0.0,0.2060981
35255,0,1493,242.47241,2.6002526e-06,0.2060981
35256,0,1493,244.79839,3.3833086e-05,0.2060981
35257,0,1493,243.09929,0.0,0.2060981
35258,0,1494,241.68526,3.903359e-05,0.2060981
35259,0,1494,242.34476,8.8490546e-05,0.2060981
35260,0,1494,241.98877,3.643334e-05,0.2060981
35261,0,1494,242.1377,0.0,0.2060981
35262,0,1494,242.47241,2.6002526e-06,0.2060981
35263,0,1494,244.79839,3.3833086e-05,0.2060981
35264,0,1494,243.09929,0.0,0.2060981
35265,0,1495,241.68526,3.903359e-05,0.2060981
35266,0,1495,242.34476,8.8490546e-05,0.2060981
35267,0,1495,241.98877,3.643334e-05,0.2060981
35268,0,1495,242.1377,0.0,0.2060981
35269,0,1495,242.47241,2.6002526e-06,0.2060981
35270,0,1495,244.79839,3.3833086e-05,0.2060981
35271,0,1495,243.09929,0.0,0.2060981
35272,0,1496,241.68526,3.903359e-05,0.2060981
35273,0,1496,242.34476,8.8490546e-05,0.2060981
35274,0,1496,241.98877,3.643334e-05,0.2060981
35275,0,1496,242.1377,0.0,0.2060981
35276,0,1496,242.47241,2.6002526e-06,0.2060981
35277,0,1496,244.79839,3.3833086e-05,0.2060981
35278,0,1496,243.09929,0.0,0.2060981
35279,0,1497,241.68526,3.903359e-05,0.2060981
35280,0,1497,242.34476,8.8490546e-05,0.2060981
35281,0,1497,241.98877,3.643334e-05,0.2060981
35282,0,1497,242.1377,0.0,0.2060981
35283,0,1497,242.47241,2.6002526e-06,0.2060981
35284,0,1497,244.79839,3.3833086e-05,0.2060981
35285,0,1497,243.09929,0.0,0.2060981
35286,0,1498,241.68526,3.903359e-05,0.2060981
35287,0,1498,242.34476,8.8490546e-05,0.2060981
35288,0,1498,241.98877,3.643334e-05,0.2060981
35289,0,1498,242.1377,0.0,0.2060981
35290,0,1498,242.47241,2.6002526e-06,0.2060981
35291,0,1498,244.79839,3.3833086e-05,0.2060981
35292,0,1498,243.09929,0.0,0.2060981
35293,0,1499,241.68526,3.903359e-05,0.2060981
35294,0,1499,242.34476,8.8490546e-05,0.2060981
35295,0,1499,241.98877,3.643334e-05,0.2060981
35296,0,1499,242.1377,0.0,0.2060981
35297,0,1499,242.47241,2.6002526e-06,0.2060981
35298,0,1499,244.79839,3.3833086e-05,0.2060981
35299,0,1499,243.09929,0.0,0.2060981
35300,0,1500,241.68526,3.903359e-05,0.2060981
35301,0,1500,242.34476,8.8490546e-05,0.2060981
35302,0,1500,241.98877,3.643334e-05,0.2060981
35303,0,1500,242.1377,0.0,0.2060981
35304,0,1500,242.47241,2.6002526e-06,0.2060981
35305,0,1500,244.79839,3.3833086e-05,0.2060981
35306,0,1500,243.09929,0.0,0.2060981
35307,0,1501,241.68526,3.903359e-05,0.2060981
35308,0,1501,242.34476,8.8490546e-05,0.2060981
35309,0,1501,241.98877,3.643334e-05,0.2060981
35310,0,1501,242.1377,0.0,0.2060981
35311,0,1501,242.47241,2.6002526e-06,0.2060981
35312,0,1501,244.79839,3.3833086e-05,0.2060981
35313,0,1501,243.09929,0.0,0.2060981
35314,0,1502,241.68526,3.903359e-05,0.2060981
35315,0,1502,242.34476,8.8490546e-05,0.2060981
35316,0,1502,241.98877,3.643334e-05,0.2060981
35317,0,1502,242.1377,0.0,0.2060981
35318,0,1502,242.47241,2.6002526e-06,0.2060981
35319,0,1502,244.79839,3.3833086e-05,0.2060981
35320,0,1502,243.09929,0.0,0.2060981
35321,0,1503,241.68526,3.903359e-05,0.2060981
35322,0,1503,242.34476,8.8490546e-05,0.2060981
35323,0,1503,241.98877,3.643334e-05,0.2060981
35324,0,1503,242.1377,0.0,0.2060981
35325,0,1503,242.47241,2.6002526e-06,0.2060981
35326,0,1503,244.79839,3.3833086e-05,0.2060981
35327,0,1503,243.09929,0.0,0.2060981
35328,0,1504,241.68526,3.903359e-05,0.2060981
35329,0,1504,242.34476,8.8490546e-05,0.2060981
35330,0,1504,241.98877,3.643334e-05,0.2060981
35331,0,1504,242.1377,0.0,0.2060981
35332,0,1504,242.47241,2.6002526e-06,0.2060981
35333,0,1504,244.79839,3.3833086e-05,0.2060981
35334,0,1504,243.09929,0.0,0.2060981
35335,0,1505,241.68526,3.903359e-05,0.2060981
35336,0,1505,242.34476,8.8490546e-05,0.2060981
35337,0,1505,241.98877,3.643334e-05,0.2060981
35338,0,1505,242.1377,0.0,0.2060981
35339,0,1505,242.47241,2.6002526e-06,0.2060981
35340,0,1505,244.79839,3.3833086e-05,0.2060981
35341,0,1505,243.09929,0.0,0.2060981
35342,0,1506,241.68526,3.903359e-05,0.2060981
35343,0,1506,242.34476,8.8490546e-05,0.2060981
35344,0,1506,241.98877,3.643334e-05,0.2060981
35345,0,1506,242.1377,0.0,0.2060981
35346,0,1506,242.47241,2.6002526e-06,0.2060981
35347,0,1506,244.79839,3.3833086e-05,0.2060981
35348,0,1506,243.09929,0.0,0.2060981
35349,0,1507,241.68526,3.903359e-05,0.2060981
35350,0,1507,242.34476,8.8490546e-05,0.2060981
35351,0,1507,241.98877,3.643334e-05,0.2060981
35352,0,1507,242.1377,0.0,0.2060981
35353,0,1507,242.47241,2.6002526e-06,0.2060981
35354,0,1507,244.79839,3.3833086e-05,0.2060981
35355,0,1507,243.09929,0.0,0.2060981
35356,0,1508,241.68526,3.903359e-05,0.2060981
35357,0,1508,242.34476,8.8490546e-05,0.2060981
35358,0,1508,241.98877,3.643334e-05,0.2060981
35359,0,1508,242.1377,0.0,0.2060981
35360,0,1508,242.47241,2.6002526e-06,0.2060981
35361,0,1508,244.79839,3.3833086e-05,0.2060981
35362,0,1508,243.09929,0.0,0.2060981
35363,0,1509,241.68526,3.903359e-05,0.2060981
35364,0,1509,242.34476,8.8490546e-05,0.2060981
35365,0,1509,241.98877,3.643334e-05,0.2060981
35366,0,1509,242.1377,0.0,0.2060981
35367,0,1509,242.47241,2.6002526e-06,0.2060981
35368,0,1509,244.79839,3.3833086e-05,0.2060981
35369,0,1509,243.09929,0.0,0.2060981
35370,0,1510,241.68526,3.903359e-05,0.2060981
35371,0,1510,242.34476,8.8490546e-05,0.2060981
35372,0,1510,241.98877,3.643334e-05,0.2060981
35373,0,1510,242.1377,0.0,0.2060981
35374,0,1510,242.47241,2.6002526e-06,0.2060981
35375,0,1510,244.79839,3.3833086e-05,0.2060981
35376,0,1510,243.09929,0.0,0.2060981
35377,0,1511,241.68526,3.903359e-05,0.2060981
35378,0,1511,242.34476,8.8490546e-05,0.2060981
35379,0,1511,241.98877,3.643334e-05,0.2060981
35380,0,1511,242.1377,0.0,0.2060981
35381,0,1511,242.47241,2.6002526e-06,0.2060981
35382,0,1511,244.79839,3.3833086e-05,0.2060981
35383,0,1511,243.09929,0.0,0.2060981
35384,0,1512,241.68526,3.903359e-05,0.2060981
35385,0,1512,242.34476,8.8490546e-05,0.2060981
35386,0,1512,241.98877,3.643334e-05,0.2060981
35387,0,1512,242.1377,0.0,0.2060981
35388,0,1512,242.47241,2.6002526e-06,0.2060981
35389,0,1512,244.79839,3.3833086e-05,0.2060981
35390,0,1512,243.09929,0.0,0.2060981
35391,0,1513,241.68526,3.903359e-05,0.2060981
35392,0,1513,242.34476,8.8490546e-05,0.2060981
35393,0,1513,241.98877,3.643334e-05,0.2060981
35394,0,1513,242.1377,0.0,0.2060981
35395,0,1513,242.47241,2.6002526e-06,0.2060981
35396,0,1513,244.79839,3.3833086e-05,0.2060981
35397,0,1513,243.09929,0.0,0.2060981
35398,0,1514,241.68526,3.903359e-05,0.2060981
35399,0,1514,242.34476,8.8490546e-05,0.2060981
35400,0,1514,241.98877,3.643334e-05,0.2060981
35401,0,1514,242.1377,0.0,0.2060981
35402,0,1514,242.47241,2.6002526e-06,0.2060981
35403,0,1514,244.79839,3.3833086e-05,0.2060981
35404,0,1514,243.09929,0.0,0.2060981
35405,0,1515,241.68526,3.903359e-05,0.2060981
35406,0,1515,242.34476,8.8490546e-05,0.2060981
35407,0,1515,241.98877,3.643334e-05,0.2060981
35408,0,1515,242.1377,0.0,0.2060981
35409,0,1515,242.47241,2.6002526e-06,0.2060981
35410,0,1515,244.79839,3.3833086e-05,0.2060981
35411,0,1515,243.09929,0.0,0.2060981
35412,0,1516,241.68526,3.903359e-05,0.2060981
35413,0,1516,242.34476,8.8490546e-05,0.2060981
35414,0,1516,241.98877,3.643334e-05,0.2060981
35415,0,1516,242.1377,0.0,0.2060981
35416,0,1516,242.47241,2.6002526e-06,0.2060981
35417,0,1516,244.79839,3.3833086e-05,0.2060981
35418,0,1516,243.09929,0.0,0.2060981
35419,0,1517,241.68526,3.903359e-05,0.2060981
35420,0,1517,242.34476,8.8490546e-05,0.2060981
35421,0,1517,241.98877,3.643334e-05,0.2060981
35422,0,1517,242.1377,0.0,0.2060981
35423,0,1517,242.47241,2.6002526e-06,0.2060981
35424,0,1517,244.79839,3.3833086e-05,0.2060981
35425,0,1517,243.09929,0.0,0.2060981
35426,0,1518,241.68526,3.903359e-05,0.2060981
35427,0,1518,242.34476,8.8490546e-05,0.2060981
35428,0,1518,241.98877,3.643334e-05,0.2060981
35429,0,1518,242.1377,0.0,0.2060981
35430,0,1518,242.47241,2.6002526e-06,0.2060981
35431,0,1518,244.79839,3.3833086e-05,0.2060981
35432,0,1518,243.09929,0.0,0.2060981
35433,0,1519,241.68526,3.903359e-05,0.2060981
35434,0,1519,242.34476,8.8490546e-05,0.2060981
35435,0,1519,241.98877,3.643334e-05,0.2060981
35436,0,1519,242.1377,0.0,0.2060981
35437,0,1519,242.47241,2.6002526e-06,0.2060981
35438,0,1519,244.79839,3.3833086e-05,0.2060981
35439,0,1519,243.09929,0.0,0.2060981
35440,0,1520,241.68526,3.903359e-05,0.2060981
35441,0,1520,242.34476,8.8490546e-05,0.2060981
35442,0,1520,241.98877,3.643334e-05,0.2060981
35443,0,1520,242.1377,0.0,0.2060981
35444,0,1520,242.47241,2.6002526e-06,0.2060981
35445,0,1520,244.79839,3.3833086e-05,0.2060981
35446,0,1520,243.09929,0.0,0.2060981
35447,0,1521,241.68526,3.903359e-05,0.2060981
35448,0,1521,242.34476,8.8490546e-05,0.2060981
35449,0,1521,241.98877,3.643334e-05,0.2060981
35450,0,1521,242.1377,0.0,0.2060981
35451,0,1521,242.47241,2.6002526e-06,0.2060981
35452,0,1521,244.79839,3.3833086e-05,0.2060981
35453,0,1521,243.09929,0.0,0.2060981
35454,0,1522,241.68526,3.903359e-05,0.2060981
35455,0,1522,242.34476,8.8490546e-05,0.2060981
35456,0,1522,241.98877,3.643334e-05,0.2060981
35457,0,1522,242.1377,0.0,0.2060981
35458,0,1522,242.47241,2.6002526e-06,0.2060981
35459,0,1522,244.79839,3.3833086e-05,0.2060981
35460,0,1522,243.09929,0.0,0.2060981
35461,0,1523,241.68526,3.903359e-05,0.2060981
35462,0,1523,242.34476,8.8490546e-05,0.2060981
35463,0,1523,241.98877,3.643334e-05,0.2060981
35464,0,1523,242.1377,0.0,0.2060981
35465,0,1523,242.47241,2.6002526e-06,0.2060981
35466,0,1523,244.79839,3.3833086e-05,0.2060981
35467,0,1523,243.09929,0.0,0.2060981
35468,0,1524,241.68526,3.903359e-05,0.2060981
35469,0,1524,242.34476,8.8490546e-05,0.2060981
35470,0,1524,241.98877,3.643334e-05,0.2060981
35471,0,1524,242.1377,0.0,0.2060981
35472,0,1524,242.47241,2.6002526e-06,0.2060981
35473,0,1524,244.79839,3.3833086e-05,0.2060981
35474,0,1524,243.09929,0.0,0.2060981
35475,0,1525,241.68526,3.903359e-05,0.2060981
35476,0,1525,242.34476,8.8490546e-05,0.2060981
35477,0,1525,241.98877,3.643334e-05,0.2060981
35478,0,1525,242.1377,0.0,0.2060981
35479,0,1525,242.47241,2.6002526e-06,0.2060981
35480,0,1525,244.79839,3.3833086e-05,0.2060981
35481,0,1525,243.09929,0.0,0.2060981
